Time,Sine Wave,Current (A)
2.902,0.4224272965777312,11.378130736649396
2.9025,0.4249947479567215,12.559047052243802
2.903,0.4275678744054076,13.8655547404552
2.9035,0.430146650528076,15.311304096326621
2.904,0.4327310508732417,16.911458310059874
2.9045,0.4353210499339224,18.68286413227916
2.905,0.4379166221478702,20.644242102619952
2.9055,0.4405177418978322,22.816398617195226
2.906,0.4431243835118125,25.22246237866216
2.9065,0.4457365212633047,27.888148072817042
2.907,0.4483541293715699,30.84205045183168
2.9075,0.4509771820018697,34.11597238038012
2.908,0.4536056532657307,37.745290822394196
2.9085,0.4562395172212087,41.76936521794235
2.9090000000000003,0.4588787478731236,46.23199322816835
2.9095,0.4615233191733405,51.18191941836382
2.91,0.4641732050210025,56.67340311216226
2.9105,0.4668283792628088,62.76685239318877
2.911,0.4694888156932647,69.52953206282804
2.9115,0.4721544880549337,77.0363542960498
2.912,0.4748253700387027,85.37076178307
2.9125,0.477501435284051,94.62571431692868
2.9130000000000003,0.4801826573792916,104.90479110124812
2.9135,0.4828690098618422,116.32342252635365
2.914,0.4855604662184943,129.01026681409363
2.9145,0.4882569998856542,143.10874878478077
2.915,0.4909585842496291,158.7787800786289
2.9155,0.4936651926468692,176.1986824947983
2.916,0.4963767983642393,195.5673387274953
2.9165,0.4990933746392885,217.10659771269613
2.9170000000000003,0.501814894660509,241.06396509200542
2.9175,0.5045413315675906,267.7156129955812
2.918,0.5072726584517079,297.3697474938701
2.9185,0.5100088483557612,330.37037672208623
2.919,0.5127498742746668,367.10152790900503
2.9195,0.5154957091556025,407.9919674068214
2.92,0.5182463258982835,453.52048440837234
2.9205,0.5210016973552392,504.221806434451
2.9210000000000003,0.5237617963320624,560.6932229812752
2.9215,0.5265265955876877,623.6020030506065
2.922,0.5292960678346686,693.6937027647218
2.9225,0.5320701857394261,771.8014710422117
2.923,0.5348489219225425,858.8564745415176
2.9235,0.5376322489590073,955.8995779380184
2.924,0.5404201393785126,1064.0944323078363
2.9245,0.5432125656656993,1184.7421431553894
2.9250000000000003,0.5460095002604535,1319.2977107246852
2.9255,0.5488109155581533,1469.3884589392526
2.926,0.5516167839099676,1636.8346959802584
2.9265,0.5544270776231017,1823.672879470639
2.927,0.557241768961098,2032.1815929379295
2.9275,0.5600608301440857,2264.9106781035107
2.928,0.5628842333490662,2524.713910162921
2.9285,0.565711950710196,2814.7856511304994
2.9290000000000003,0.5685439543190429,3138.70197021361
2.9295,0.5713802162248718,3500.4667808100776
2.93,0.5742207084349289,3904.5636119093465
2.9305,0.5770654029146965,4356.013708395663
2.931,0.5799142715881918,4860.441241084866
2.9315,0.5827672863382342,5424.146504434869
2.932,0.5856244190067135,6054.188089180312
2.9325,0.5884856413948903,6758.475140150747
2.9330000000000003,0.5913509252636515,7545.870947945803
2.9335,0.5942202423337988,8426.309278996763
2.934,0.5970935642863375,9410.92502392506
2.9345,0.5999708627627336,10512.200941561265
2.935,0.6028521093652193,11744.132498333483
2.9355,0.6057372756570503,13122.413052970822
2.936,0.608626333162797,14664.641918364432
2.9365,0.6115192533686349,16390.558149759272
2.9370000000000003,0.6144160077226059,18322.303265844253
2.9375,0.6173165676349108,20484.716511885857
2.938,0.6202209044781977,22905.66672737281
2.9385,0.6231289895878376,25616.42539131842
2.939,0.6260407942621979,28652.085993634362
2.9395,0.6289562897629488,32052.035529083183
2.94,0.6318754473153201,35860.48464029517
2.9405,0.6347982381084116,40127.06375913929
2.9410000000000003,0.6377246332954553,44907.49352238105
2.9415,0.6406546039941083,50264.3387822123
2.942,0.6435881212867498,56267.856709092244
2.9425,0.6465251562207416,62996.950810683455
2.943,0.6494656798087413,70540.24418583483
2.9435,0.6524096630289646,78997.28701708549
2.944,0.6553570768254828,88479.91520472747
2.9445,0.6583078921085179,99113.7791860091
2.945,0.6612620797547081,111040.06439630243
2.9455,0.6642196106074203,124417.42755004187
2.946,0.6671804554770124,139424.17598588255
2.9465,0.6701445851411443,156260.72077948385
2.947,0.6731119703450563,175152.33822579298
2.9475,0.6760825818018508,196352.27868985903
2.948,0.6790563901927889,220145.26678300707
2.9485,0.6820333661675889,246851.4424119543
2.949,0.6850134803446932,276830.7985532122
2.9495,0.6879967033115846,310488.17871696135
2.95,0.6909830056250535,348278.90508275613
2.9505,0.6939723578114984,390715.1173365773
2.951,0.6969647303672266,438372.9124404752
2.9515,0.6999600937587258,491900.38707409595
2.952,0.7029584184229654,552026.6974707094
2.9525,0.7059596747676944,619572.2660134855
2.953,0.7089638331717281,695460.2804784047
2.9535,0.7119708639852288,780729.6504482433
2.954,0.7149807375300233,876549.6064500296
2.9545,0.7179934240998682,984236.1510882378
2.955,0.7210088939607698,1105270.5982174843
2.9555,0.7240271173512549,1241320.4663926847
2.956,0.7270480644826736,1394263.026916965
2.9565,0.7300717055395038,1566211.8452551102
2.957,0.7330980106796228,1759546.697967147
2.9575,0.736126950034627,1976947.296284132
2.958,0.7391584937101044,2221431.302688984
2.9585,0.7421926117859396,2496397.189225696
2.959,0.7452292743166189,2805672.556617737
2.9595,0.7482684513315021,3153568.612682946
2.96,0.7513101128351458,3544941.598162758
2.9605,0.7543542288075724,3985262.04920824
2.961,0.7574007692045894,4480692.8999397075
2.9615,0.7604497039580765,5038177.557313084
2.962,0.7635010029762752,5665539.225951186
2.9625,0.7665546361440926,6371592.924722781
2.963,0.7696105733234089,7166271.822095429
2.9635,0.7726687843533546,8060769.726368343
2.964,0.775729239050618,9067701.802920401
2.9645,0.7787919072097536,10201285.856976947
2.965,0.7818567586034562,11477546.821074214
2.9655,0.7849237629828869,12914547.425847208
2.966,0.7879928900779472,14532648.41580181
2.9665,0.7910641095975882,16354802.104248539
2.967,0.7941373912301202,18406883.54966005
2.9675,0.797212704643487,20718064.18670352
2.968,0.8002900194855906,23321233.367238857
2.9685,0.8033693053845791,26253473.96853902
2.969,0.806450531949137,29556599.018554583
2.9695,0.8095336687688088,33277757.18263493
2.97,0.8126186854142757,37470115.965776935
2.9705,0.8157055514376651,42193632.62447578
2.971,0.8187942363728626,47515924.0687813
2.9715000000000003,0.8218847097357913,53513248.48745618
2.972,0.8249769410247235,60271613.068654515
2.9725,0.8280708997205916,67888024.03885819
2.973,0.8311665552872654,76471897.33148274
2.9735,0.834263877171881,86146650.55449302
2.974,0.8373628348051152,97051499.58705999
2.9745,0.840463397601514,109343486.13957056
2.975,0.8435655349597675,123199766.00096777
2.9755000000000003,0.8466692162630394,138820191.52474535
2.976,0.849774410879241,156430226.22311163
2.9765,0.8528810881613622,176284234.21442372
2.977,0.8559892174477455,198669192.76969853
2.9775,0.8590987680624165,223908882.41449744
2.978,0.8622097093153627,252368616.04897135
2.9785,0.8653220105028462,284460576.45888203
2.979,0.8684356409077179,320649840.5150054
2.9795000000000003,0.871550569799699,361461178.430503
2.98,0.8746667664356957,407486727.81339985
2.9805,0.8777842000601122,459394655.0771228
2.981,0.8809028399051299,517938931.2454997
2.9815,0.8840226551910397,583970365.5228437
2.982,0.8871436151265175,658449058.4251072
2.9825,0.890265688908952,742458457.065268
2.983,0.8933888457247389,837221218.6433494
2.9835000000000003,0.8965130547495779,944117114.663227
2.984,0.8996382851487835,1064703238.2615814
2.9845,0.9027645060776006,1200736810.724554
2.985,0.9058916866814836,1354200921.273046
2.9855,0.9090197960964296,1527333577.0786388
2.986,0.912148803449258,1722660488.8282375
2.9865,0.9152786778579258,1943032071.7193837
2.987,0.9184093884318432,2191665203.2977824
2.9875000000000003,0.9215409042721574,2472190348.9511323
2.988,0.9246731944720676,2788704744.157875
2.9885,0.9278062281171414,3145832410.863916
2.989,0.9309399742855942,3548791884.912997
2.9895,0.9340744020486202,4003472643.7388353
2.99,0.9372094804706864,4516521350.103044
2.9905,0.9403451786098268,5095439170.420726
2.991,0.9434814655179748,5748691587.165128
2.9915000000000003,0.9466183102412404,6485832306.276001
2.992,0.9497556818202292,7317643065.100782
2.9925,0.9528935492903576,8256291376.992433
2.993,0.9560318816821336,9315508508.645737
2.9935,0.95917064802149,10510790279.319376
2.994,0.962309817330067,11859623601.312248
2.9945,0.9654493586255274,13381742053.356468
2.995,0.9685892409218728,15099414198.06599
2.9955000000000003,0.971729433229726,17037768827.304958
2.996,0.9748699045566632,19225161852.11196
2.9965,0.9780106239074936,21693590153.93738
2.997,0.9811515602845888,24479158390.338573
2.9975,0.9842926826881778,27622605510.04007
2.998,0.9874339601166474,31169898590.618988
2.9985,0.990575361566854,35172902578.860405
2.999,0.9937168560344408,39690135602.78639
2.9995000000000003,0.9968584125141216,44787620750.76966
3.0,0.9999999999999992,50539846594.53827
3.0005,1.0031415874858804,57030850288.15495
3.001,1.0062831439655575,64355438826.4711
3.0015,1.0094246384331444,72620566018.75763
3.002,1.0125660398833547,81946884952.92603
3.0025,1.0157073173118207,92470498225.48672
3.003,1.0188484397154098,104344931025.39095
3.0035000000000003,1.0219893760925047,117743355326.3586
3.004,1.025130095443335,132861097006.51732
3.0045,1.0282705667702725,149918461724.04703
3.005,1.0314107590781256,169163919890.78918
3.0055,1.0345506413744712,190877696163.54153
3.006,1.037690182669935,215375814584.63812
3.0065,1.0408293519785086,243014656930.71387
3.007,1.043968118317865,274196099056.62723
3.0075000000000003,1.0471064507096444,309373298151.4841
3.008,1.0502443181797692,349057212968.1028
3.0085,1.0533816897587618,393823949368.5622
3.009,1.0565185344820238,444323035088.9426
3.0095,1.0596548213901715,501286740626.237
3.01,1.062790519529316,565540577759.3784
3.0105,1.0659255979513784,638015123643.7737
3.011,1.0690600257144045,719759336877.0065
3.0115,1.0721937718828571,811955552679.3046
3.012,1.0753268055279308,915936367645.4011
3.0125,1.0784590957278446,1033203650715.4479
3.013,1.0815906115681553,1165449946440.753
3.0135,1.0847213221420728,1314582569673.8123
3.014,1.087851196550744,1482750727937.851
3.0145,1.0909802039035688,1672376049431.8855
3.015,1.0941083133185148,1886186941446.0608
3.0155,1.0972354939223978,2127257256532.4697
3.016,1.100361714851215,2399049802807.055
3.0165,1.103486945250424,2705465300998.102
3.017,1.1066111542752597,3050897465234.436
3.0175,1.1097343110910465,3440294968011.8203
3.018,1.112856384873481,3879231143421.839
3.0185,1.1159773448089587,4373982387809.242
3.019,1.1190971600948687,4931616334877.847
3.0195,1.1222157999398863,5560091014490.911
3.02,1.125333233564303,6268366352705.255
3.0205,1.128449430200303,7066529536839.07
3.021,1.1315643590922808,7965935955860.642
3.0215,1.1346779894971524,8979367635390.746
3.022,1.137790290684639,10121211320920.107
3.0225,1.140901231937582,11407658625489.527
3.023,1.1440107825522532,12856930952351.785
3.0235,1.1471189118386365,14489532232885.787
3.024,1.1502255891207576,16328532889522.229
3.0245,1.1533307837369629,18399888847181.957
3.025,1.156434465040231,20732799880313.066
3.0255,1.1595366023984846,23360112101594.04
3.026,1.1626371651948837,26318769979521.918
3.0265,1.1657361228281176,29650323922735.99
3.027,1.168833444712733,33401500197222.008
3.0275,1.171929100279407,37624840757442.69
3.028,1.175023058975275,42379421484703.305
3.0285,1.1781152902642107,47731658346223.26
3.029,1.181205763627136,53756212130107.72
3.0295,1.1842944485623337,60537003688035.125
3.03,1.1873813145857264,68168353045204.2
3.0305,1.1904663312311896,76756257333722.33
3.031,1.1935494680508616,86419824290202.9
3.0315,1.1966306946154197,97292880053147.55
3.032,1.199709980514408,109525772225566.34
3.0325,1.2027872953565115,123287391658858.62
3.033,1.2058626087698785,138767439197857.7
3.0335,1.2089358904024103,156178966735155.8
3.0340000000000003,1.2120071099220548,175761225395260.38
3.0345,1.2150762370171118,197782857546161.16
3.035,1.2181432413965425,222545473664241.56
3.0355,1.2212080927902451,250387659909807.3
3.036,1.2242707609493806,281689467663880.0
3.0365,1.2273312156466474,316877442292426.75
3.037,1.2303894266765898,356430255118709.0
3.0375,1.233445363855906,400885010071575.5
3.0380000000000003,1.2364989970237268,450844304828017.2
3.0385,1.239550296041922,506984135581296.56
3.039,1.2425992307954092,570062744945956.9
3.0395,1.2456457711924265,640930524081090.1
3.04,1.2486898871648529,720541093010755.8
3.0405,1.2517315486684966,809963697484416.4
3.041,1.2547707256833798,910397076727549.8
3.0415,1.257807388214059,1023184974259546.8
3.0420000000000003,1.2608415062898977,1149833483802953.0
3.0425,1.2638730499653716,1292030444413209.8
3.043,1.266901989320376,1451667123555462.5
3.0435,1.2699282944604948,1630862454231670.0
3.044,1.272951935517325,1831990122729983.5
3.0445,1.275972882648747,2057708837446796.5
3.045,1.2789911060392287,2310996146933482.5
3.0455,1.2820065759001305,2595186217225705.5
3.0460000000000003,1.2850192624699788,2914012025108849.5
3.0465,1.2880291360147698,3271652475774416.0
3.047,1.2910361668282706,3672785010874253.0
3.0475,1.2940403252323045,4122644336930214.5
3.048,1.2970415815770333,4627087975097487.0
3.0485,1.3000399062412762,5192669412181315.0
3.049,1.303035269632772,5826719720384900.0
3.0495,1.3060276421885002,6537438610544283.0
3.0500000000000003,1.3090169943749483,7333995991496738.0
3.0505,1.312003296688414,8226645228023180.0
3.051,1.3149865196553054,9226849422639326.0
3.0515,1.31796663383241,1.0347422193858814e+16
3.052,1.3209436098072098,1.1602684586978646e+16
3.0525,1.3239174181981512,1.3008639934524572e+16
3.053,1.3268880296549423,1.458316868431812e+16
3.0535,1.3298554148588542,1.6346245435563256e+16
3.0540000000000003,1.3328195445229862,1.832018066980081e+16
3.0545,1.3357803893925784,2.0529889936617956e+16
3.055,1.3387379202452905,2.3003193556185796e+16
3.0555,1.3416921078914807,2.577115023538548e+16
3.056,1.3446429231745158,2.886842836466694e+16
3.0565,1.3475903369710374,3.23337191724998e+16
3.057,1.3505343201912574,3.621019636776923e+16
3.0575,1.353474843779257,4.054602740179464e+16
3.0580000000000003,1.3564118787132522,4.5394942036011016e+16
3.0585,1.3593453960058903,5.0816864514357976e+16
3.059,1.3622753667045466,5.687861631660252e+16
3.0595,1.365201761891587,6.365469721710526e+16
3.06,1.3681245526846786,7.12281532003987e+16
3.0605,1.3710437102370532,7.969154069738014e+16
3.061,1.3739592057378007,8.914799761409853e+16
3.0615,1.376871010412161,9.971243273720584e+16
3.0620000000000003,1.379779095521801,1.115128463275456e+17
3.0625,1.3826834323650878,1.246917960674443e+17
3.063,1.3855839922773965,1.3940802402072606e+17
3.0635,1.3884807466313638,1.558382619103783e+17
3.064,1.3913736668372017,1.741792338346003e+17
3.0645,1.3942627243429515,1.9464987754074144e+17
3.065,1.3971478906347794,2.1749380758109875e+17
3.0655,1.400029137237265,2.4298204610043715e+17
3.0660000000000003,1.4029064357136645,2.714160496769618e+17
3.0665,1.4057797576662,3.03131063580375e+17
3.067,1.4086490747363505,3.3849983804654816e+17
3.0675,1.4115143586051084,3.779367447288572e+17
3.068,1.4143755809932852,4.219023354038722e+17
3.0685,1.4172327136617646,4.709083893126914e+17
3.069,1.420085728411807,5.2552350025516934e+17
3.0695,1.4229345970853022,5.863792597522011e+17
3.0700000000000003,1.4257792915650729,6.54177098308494e+17
3.0705,1.4286197837751269,7.296958530794511e+17
3.071,1.4314560456809589,8.13800137139479e+17
3.0715,1.4342880492898027,9.074495931061847e+17
3.072,1.4371157666509324,1.0117091221772014e+18
3.0725,1.439939169855916,1.1277601887322876e+18
3.073,1.4427582310389009,1.256913310639127e+18
3.0735,1.445572922376897,1.400621856339128e+18
3.074,1.4483832160900312,1.5604972817794578e+18
3.0745,1.4511890844418454,1.7383259533992837e+18
3.075,1.4539904997395483,1.936087717757612e+18
3.0755,1.4567874343342997,2.1559763941515336e+18
3.076,1.459579860621486,2.4004223838101545e+18
3.0765,1.4623677510409914,2.6721176081166787e+18
3.077,1.465151078077456,2.974043008947449e+18
3.0775,1.4679298142605726,3.309498866787972e+18
3.078,1.47070393216533,3.6821382169383747e+18
3.0785,1.473473404412311,4.096003671098222e+18
3.079,1.4762382036679391,4.555567981040287e+18
3.0795,1.4789983026447595,5.065778713264611e+18
3.08,1.4817536741017152,5.632107438612352e+18
3.0805,1.4845042908443993,6.260603879126966e+18
3.081,1.487250125725332,6.957955496258916e+18
3.0815,1.4899911516442377,7.731553050073317e+18
3.082,1.492727341548291,8.58956270880296e+18
3.0825,1.495458668432408,9.541005342268398e+18
3.083,1.4981851053394897,1.0595843691630166e+19
3.0835,1.50090662536071,1.1765078172242483e+19
3.084,1.5036232016357594,1.30608521362487e+19
3.0845,1.5063348073531324,1.4496567497746008e+19
3.085,1.5090414157503695,1.6087011706064157e+19
3.0855,1.5117430001143446,1.7848497142832531e+19
3.086,1.5144395337815042,1.9799014116296847e+19
3.0865,1.5171309901381564,2.195839873281587e+19
3.087,1.51981734262071,2.434851704089015e+19
3.0875,1.5224985647159477,2.6993466968655766e+19
3.088,1.5251746299612958,2.9919799711872836e+19
3.0885,1.5278455119450678,3.3156762377198027e+19
3.089,1.530511184306734,3.673656384586929e+19
3.0895,1.53317162073719,4.069466599661226e+19
3.09,1.535826794978996,4.507010261487767e+19
3.0905,1.538476680826658,4.990582851965085e+19
3.091,1.541121252126875,5.524910165982604e+19
3.0915,1.54376048277879,6.115190117139418e+19
3.092,1.546394346734268,6.767138464552625e+19
3.0925,1.5490228179981318,7.487038813727962e+19
3.093,1.5516458706284288,8.281797274758667e+19
3.0935,1.554263478736694,9.15900219379991e+19
3.094,1.5568756164881865,1.0126989409092734e+20
3.0945,1.5594822581021666,1.1194913520990513e+20
3.095,1.5620833778521317,1.2372825706571358e+20
3.0955,1.5646789500660765,1.3671758653890694e+20
3.096,1.567268949126757,1.510381923881794e+20
3.0965000000000003,1.5698533494719256,1.6682289619031045e+20
3.097,1.5724321255945912,1.8421737475435784e+20
3.0975,1.5750052520432771,2.0338136191178e+20
3.098,1.5775727034222675,2.2448995822943643e+20
3.0985,1.5801344543918476,2.4773505788675798e+20
3.099,1.5826904796685757,2.7332690270559584e+20
3.0995,1.585240754025508,3.01495774122996e+20
3.1,1.5877852522924725,3.324938347615188e+20
3.1005000000000003,1.590323949356295,3.665971321764711e+20
3.101,1.5928568201610582,4.041077783560781e+20
3.1015,1.5953838397083553,4.453563196169366e+20
3.102,1.5979049830575174,4.90704312681993e+20
3.1025,1.600420225325884,5.4054712395713656e+20
3.103,1.602929541689026,5.953169703353083e+20
3.1035,1.605432907381001,6.554862212680466e+20
3.104,1.6079302976946064,7.215709833506343e+20
3.1045000000000003,1.6104216879816018,7.941349902794388e+20
3.105,1.612907053652977,8.737938227680811e+20
3.1055,1.6153863701791704,9.612194848477873e+20
3.106,1.6178596130903318,1.0571453649524296e+21
3.1065,1.6203267579765548,1.1623716122859268e+21
3.107,1.6227877804881126,1.2777709612169015e+21
3.1075,1.6252426563357036,1.4042950388378606e+21
3.108,1.6276913612907,1.542981193376222e+21
3.1085000000000003,1.63013387118537,1.6949598838605926e+21
3.109,1.6325701619131237,1.861462674342807e+21
3.1095,1.6350002094287612,2.0438308790520625e+21
3.11,1.6374239897486889,2.243524908129972e+21
3.1105,1.6398414789511788,2.462134367083548e+21
3.111,1.6422526531765858,2.701388966778451e+21
3.1115,1.644657488627591,2.963170304731565e+21
3.112,1.647055961569443,3.249524582618446e+21
3.1125000000000003,1.6494480483301834,3.562676329328226e+21
3.113,1.651833725300877,3.9050432035780727e+21
3.1135,1.6542129689358605,4.279251955059072e+21
3.114,1.6565857557529542,4.688155628314546e+21
3.1145,1.6589520623337162,5.134852099120503e+21
3.115,1.6613118653236525,5.622704038971814e+21
3.1155,1.6636651414324573,6.155360409496011e+21
3.116,1.6660118674342517,6.736779595133438e+21
3.1165000000000003,1.6683520201677942,7.371254289310938e+21
3.117,1.67068557653672,8.063438256621531e+21
3.1175,1.6730125135097742,8.818375101151486e+21
3.118,1.675332808121024,9.641529179149475e+21
3.1185,1.677646437470103,1.0538818802721237e+22
3.119,1.6799533787224183,1.1516651890090046e+22
3.1195,1.682253609109397,1.258196422735992e+22
3.12,1.6845471059286876,1.3742260516453668e+22
3.1205000000000003,1.6868338465444084,1.500565839424694e+22
3.121,1.6891138083873471,1.6380935618601758e+22
3.1215,1.6913869689552063,1.7877580628350137e+22
3.122,1.6936533058128034,1.9505846695962174e+22
3.1225,1.6959127965923138,2.1276809904039936e+22
3.123,1.6981654189934732,2.3202431189501293e+22
3.1235,1.7004111507838056,2.529562271281834e+22
3.124,1.7026499697988495,2.7570318823551584e+22
3.1245000000000003,1.704881853942363,3.004155190792807e+22
3.125,1.7071067811865477,3.2725533419371235e+22
3.1255,1.709324729572275,3.5639740408489352e+22
3.126,1.7115356772092851,3.880300788527895e+22
3.1265,1.7137396022764224,4.223562736324596e+22
3.127,1.7159364830218309,4.595945195239259e+22
3.1275,1.718126297763187,4.9998008386272184e+22
3.128,1.7203090248879065,5.437661638668517e+22
3.1285000000000003,1.7224846428533502,5.9122515788913864e+22
3.129,1.7246531301870456,6.426500187013915e+22
3.1295,1.7268144654869029,6.983556934392799e+22
3.13,1.7289686274214104,7.586806550450709e+22
3.1305,1.731115594729864,8.239885302610618e+22
3.131,1.733255346222561,8.946698294419838e+22
3.1315,1.7353878607810156,9.711437836816198e+22
3.132,1.7375131173581746,1.0538602949747642e+23
3.1325000000000003,1.7396310949786111,1.1433020053671173e+23
3.133,1.7417417727387396,1.2399864912841231e+23
3.1335,1.743845129807024,1.3444685894658769e+23
3.134,1.7459411454241822,1.4573428611783833e+23
3.1345,1.7480297989033815,1.5792462016142007e+23
3.135,1.7501110696304596,1.7108606016437167e+23
3.1355,1.75218493706411,1.8529160693191116e+23
3.136,1.7542513807361035,2.0061937187862607e+23
3.1365,1.7563103802514703,2.1715290344978265e+23
3.137,1.758361915288721,2.349815318872948e+23
3.1375,1.7604059656000317,2.5420073317811543e+23
3.138,1.762442511011447,2.7491251304738998e+23
3.1385,1.7644715314230917,2.9722581188161865e+23
3.139,1.766493006809351,3.212569314893923e+23
3.1395,1.7685069172190766,3.471299846300367e+23
3.14,1.7705132427757904,3.749773682609293e+23
3.1405,1.772511963677864,4.049402614741418e+23
3.141,1.7745030601987346,4.371691491129504e+23
3.1415,1.776486512687078,4.718243720744488e+23
3.142,1.7784623015670218,5.090767053228634e+23
3.1425,1.780430407338329,5.491079646498567e+23
3.143,1.7823908105765884,5.9211164323235e+23
3.1435,1.784343491933409,6.382935790479589e+23
3.144,1.7862884321366188,6.878726542158745e+23
3.1445,1.788225611990439,7.410815273358658e+23
3.145,1.7901550123756902,7.981673999025515e+23
3.1455,1.7920766142499678,8.593928178683457e+23
3.146,1.7939903986478347,9.250365094277926e+23
3.1465,1.7958963466810165,9.953942600868814e+23
3.147,1.7977944395385723,1.0707798260689232e+24
3.1475,1.7996846584870907,1.1515258870956757e+24
3.148,1.8015669848708775,1.237985039560315e+24
3.1485,1.803441400112128,1.3305308310842642e+24
3.149,1.8053078857111209,1.4295588374228938e+24
3.1495,1.8071664232464,1.5354877826466147e+24
3.15,1.809016994374946,1.648760703485512e+24
3.1505,1.810859580832373,1.7698461586800582e+24
3.151,1.8126941644330945,1.899239484123499e+24
3.1515,1.8145207270705088,2.037464094527338e+24
3.152,1.816339250717184,2.1850728322718637e+24
3.1525,1.8181497174250223,2.3426493640280448e+24
3.153,1.8199521093254525,2.5108096256632056e+24
3.1535,1.8217464086295911,2.6902033158426703e+24
3.154,1.8235325976284271,2.881515438654236e+24
3.1545,1.825310658693,3.0854678954671835e+24
3.155,1.8270805742745613,3.302821126124952e+24
3.1555,1.8288423269047624,3.534375799452021e+24
3.156,1.830595899195812,3.780974552912623e+24
3.1565,1.8323412738406617,4.0435037811266597e+24
3.157,1.83407843361317,4.322895472784966e+24
3.1575,1.8358073613682704,4.6201290953504063e+24
3.158,1.8375280400421403,4.936233526754603e+24
3.1585,1.8392404526523816,5.272289033120156e+24
3.1590000000000003,1.8409445822981696,5.62942929133157e+24
3.1595,1.842640412160432,6.008843455092706e+24
3.16,1.8443279255020155,6.411778262873715e+24
3.1605,1.846007105667841,6.839540185930196e+24
3.161,1.8476779360850837,7.293497614347228e+24
3.1615,1.8493404002633176,7.775083078790192e+24
3.162,1.850994481794692,8.285795505414096e+24
3.1625,1.852640164354093,8.827202501085866e+24
3.1630000000000003,1.854277431699295,9.400942665801775e+24
3.1635,1.8559062676711315,1.0008727928903455e+25
3.164,1.857526656193652,1.065234590537086e+25
3.1645,1.859138581274271,1.1333662268171224e+25
3.165,1.860742027003943,1.2054623132338895e+25
3.1655,1.862336977557304,1.2817257446084095e+25
3.166,1.8639234171928345,1.362367938394957e+25
3.1665,1.8655013302530188,1.4476090736645238e+25
3.1670000000000003,1.867070701164491,1.5376783291847156e+25
3.1675,1.8686315144381909,1.6328141199903873e+25
3.168,1.870183754669526,1.7332643318017304e+25
3.1685,1.8717274065385088,1.8392865526076803e+25
3.169,1.8732624548099204,1.951148300699922e+25
3.1695,1.8747888843334537,2.069127248399996e+25
3.17,1.876306680043864,2.1935114406876697e+25
3.1705,1.877815826961121,2.324599507900616e+25
3.1710000000000003,1.879316310190556,2.4627008716358894e+25
3.1715,1.8808081149230027,2.608135942947682e+25
3.172,1.882291226434953,2.761236311901206e+25
3.1725,1.883765630088692,2.9223449274996363e+25
3.173,1.8852313113324544,3.0918162669742816e+25
3.1735,1.8866882557005569,3.270016493383028e+25
3.174,1.888136448813544,3.457323600438694e+25
3.1745,1.889575876378338,3.6541275434496403e+25
3.1750000000000003,1.891006524188369,3.8608303552233045e+25
3.1755,1.892428378123718,4.077846245760491e+25
3.176,1.8938414241512644,4.305601684534931e+25
3.1765,1.8952456483248112,4.544535464125841e+25
3.177,1.896641036785236,4.795098743956483e+25
3.1775,1.898027575760615,5.0577550728585325e+25
3.178,1.8994052515663695,5.332980389177393e+25
3.1785,1.9007740506053972,5.621262997106925e+25
3.1790000000000003,1.9021339593682027,5.9231035179356435e+25
3.1795,1.903484964433034,6.2390148148802325e+25
3.18,1.90482705246602,6.5695218901729e+25
3.1805,1.906160210221289,6.9151617530646615e+25
3.181,1.9074844245411169,7.276483257426305e+25
3.1815,1.9087996823560405,7.65404690760863e+25
3.182,1.9101059706849952,8.048424631266246e+25
3.1825,1.9114032766354452,8.460199517842727e+25
3.1830000000000003,1.912691587403504,8.889965521443766e+25
3.1835,1.913970890274061,9.338327126857284e+25
3.184,1.9152411726209184,9.805898977510123e+25
3.1845,1.9165024219068976,1.0293305464169734e+26
3.185,1.91775462568398,1.080118027328281e+26
3.1855,1.9189977715934208,1.1330165893846503e+26
3.186,1.9202318473658693,1.1880913081795544e+26
3.1865,1.921456840821498,1.2454080280941584e+26
3.1870000000000003,1.9226727398701149,1.3050332999556549e+26
3.1875,1.9238795325112863,1.3670343141786923e+26
3.188,1.9250772068344584,1.4314788293151931e+26
3.1885,1.926265751019066,1.4984350959460971e+26
3.189,1.9274451533346613,1.5679717758609033e+26
3.1895,1.928615402141018,1.6401578564759978e+26
3.19,1.9297764858882516,1.715062560458529e+26
3.1905,1.930928393116936,1.792755250530853e+26
3.1910000000000003,1.932071112458212,1.8733053294422565e+26
3.1915,1.933204632633899,1.9567821351096484e+26
3.192,1.934328942456612,2.0432548309402224e+26
3.1925,1.9354440308298664,2.1327922913627384e+26
3.193,1.936549886748192,2.225462982610069e+26
3.1935,1.9376464992972355,2.3213348388082906e+26
3.194,1.9387338576538733,2.4204751334458045e+26
3.1945,1.93981195108632,2.5229503463097855e+26
3.1950000000000003,1.940880768954226,2.6288260259927018e+26
3.1955,1.9419403007087903,2.738166648093935e+26
3.196,1.9429905358928647,2.8510354692511824e+26
3.1965,1.9440314641410492,2.9674943771588366e+26
3.197,1.945063075179805,3.08760373674957e+26
3.1975,1.946085358827546,3.2114222327263865e+26
3.198,1.9470983049947443,3.339006708661182e+26
3.1985,1.9481019036840328,3.4704120028842786e+26
3.1990000000000003,1.9490961449902944,3.6056907814136976e+26
3.1995,1.9500810191007711,3.7448933681923686e+26
3.2,1.9510565162951532,3.888067572913785e+26
